"kommunenr_2024","år","kommunenr_hist_kilder","Y_4_ialt","folk_0_66","folk_67_79","folk_80p","folk_ialt","Y_1_a_ialt","Y_1_a_0_66","Y_1_a_67_79","Y_1_a_80p","Y_2_ialt","Y_3_a_ialt","Y_3_a_0_66","Y_3_a_67_79","Y_3_a_80p","Y_5_ialt"
"1130",2023,"1130",8.8,11484,1415,575,13474,424,180,,160,105,28,,7,14,70.995
"1130",2024,"1130",9.9,11648,1453,602,13703,416,186,,143,110,31,,,22,71
"1130",2025,"1130",11.3,11696,1498,619,13813,391,168,,142,108,30,,8,14,79
"1133",2007,"1133",,2296,235,176,2707,122,39,24,59,,,,,,
"1133",2008,"1133",2.3,2277,245,156,2678,122,43,20,59,37,,,,,
"1133",2009,"1133",2.3,2295,248,158,2701,105,30,17,58,31,36,0,6,30,
"1133",2010,"1133",1.9,2340,249,155,2744,97,29,17,51,30,35,0,6,29,
"1133",2011,"1133",3.1,2404,260,150,2814,86,24,18,44,28,29,0,,13,
"1133",2012,"1133",2.5,2396,269,142,2807,71,16,16,39,5,26,0,,15,
"1133",2013,"1133",2.6,2395,271,133,2799,92,39,12,41,,22,0,0,12,
"1133",2014,"1133",2.3,2374,286,127,2787,110,55,17,38,,20,0,,18,
"1133",2015,"1133",2.025,2357,302,126,2785,113,52,20,41,,21,0,,18,24.215
"1133",2016,"1133",1.92,2290,316,131,2737,116,54,21,41,,20,0,0,20,23.22
"1133",2017,"1133",1.8,2238,328,142,2708,124,59,,42,,21,,,13,22.975
"1133",2018,"1133",2.2,2232,348,143,2723,130,57,,47,,20,,,17,23.055
"1133",2019,"1133",2.6,2189,352,143,2684,118,49,,47,,18,,,11,22.135
"1133",2020,"1133",2.7,2088,352,134,2574,95,41,,33,,20,,,14,25.845
"1133",2021,"1133",3,2085,358,137,2580,101,43,,36,0,21,,,15,23.875
"1133",2022,"1133",3.3,2025,365,144,2534,111,42,,48,0,21,,,13,27.215
"1133",2023,"1133",3.9,2086,383,150,2619,110,46,,39,0,20,,,11,27.855
"1133",2024,"1133",3.8,2102,390,151,2643,101,35,,45,0,19,,,13,29
"1133",2025,"1133",3.1,2121,401,159,2681,107,43,,42,0,21,,,14,32
"1134",2007,"1134",,3232,384,258,3874,225,56,56,113,,,,,,
"1134",2008,"1134",2.2,3184,381,258,3823,204,37,47,120,51,,,,,
"1134",2009,"1134",3.9,3202,366,265,3833,207,40,45,122,51,32,0,,25,
"1134",2010,"1134",4.6,3217,372,260,3849,252,75,50,127,54,31,0,,21,
"1134",2011,"1134",4.4,3221,376,253,3850,231,62,47,122,54,28,0,,20,
"1134",2012,"1134",4.9,3220,376,249,3845,227,74,40,113,92,28,,5,20,
"1134",2013,"1134",5.2,3249,381,242,3872,260,106,40,114,52,27,,5,20,
"1134",2014,"1134",4.7,3241,405,235,3881,238,86,45,107,64,20,0,,11,
"1134",2015,"1134",3.88,3252,416,224,3892,227,84,42,101,54,26,0,6,20,38.025
"1134",2016,"1134",4.3,3238,436,229,3903,184,60,42,82,52,27,0,7,20,36.23
"1134",2017,"1134",4.9,3177,459,217,3853,184,69,,75,50,26,,,19,39.765
"1134",2018,"1134",4.9,3158,475,216,3849,177,70,,70,47,24,,7,10,35.18
"1134",2019,"1134",4.1,3100,490,204,3794,168,65,,66,21,21,,8,9,38.99
"1134",2020,"1134",4.8,3090,511,203,3804,187,70,,76,25,16,,5,7,38.845
"1134",2021,"1134",4.2,3060,536,213,3809,179,72,,67,20,21,,,15,37.14
"1134",2022,"1134",4.5,3016,550,218,3784,179,72,,67,27,17,,6,11,40.865
"1134",2023,"1134",5,3025,573,217,3815,192,73,,76,30,23,,7,16,40.21
"1134",2024,"1134",4.7,3085,583,221,3889,200,76,,79,31,22,,5,17,41
"1134",2025,"1134",3.4,3122,583,234,3939,180,61,,75,21,25,,6,19,43
"1135",2007,"1135",,3833,595,304,4732,292,84,63,145,,,,,,
"1135",2008,"1135",5.3,3850,575,309,4734,295,87,63,145,94,,,,,
"1135",2009,"1135",7.3,3874,545,311,4730,332,112,66,154,95,,0,0,0,
"1135",2010,"1135",6.1,3848,536,311,4695,351,138,62,151,91,,0,0,0,
"1135",2011,"1135",6,3853,532,318,4703,352,136,54,162,94,,0,0,0,
"1135",2012,"1135",9.5,3896,521,337,4754,311,112,48,151,94,,0,0,0,
"1135",2013,"1135",13.7,3902,507,336,4745,288,87,52,149,85,,,,,
"1135",2014,"1135",14.7,3906,510,344,4760,278,87,48,143,85,,,,,
"1135",2015,"1135",14.49,3890,524,342,4756,273,79,49,145,88,,0,0,0,34.13
"1135",2016,"1135",29.79,3830,521,359,4710,224,61,45,118,89,,0,0,0,36.84
"1135",2017,"1135",12.4,3897,516,347,4760,274,88,,134,84,,,,,38.81
"1135",2018,"1135",9.9,3792,537,334,4663,254,76,,125,66,5,,,,36.99
"1135",2019,"1135",9.7,3713,550,334,4597,239,73,,123,63,16,,,9,39.03
"1135",2020,"1135",7.5,3717,539,339,4595,223,76,,108,55,15,,,6,36.905
"1135",2021,"1135",5.5,3679,560,322,4561,223,75,,99,54,16,,,8,34.02
"1135",2022,"1135",3.4,3629,590,306,4525,208,79,,90,52,13,,,6,35.09
"1135",2023,"1135",2.6,3670,579,294,4543,206,77,,90,42,14,,,6,33.94
"1135",2024,"1135",2.4,3671,600,301,4572,192,72,,88,38,17,,5,12,29
"1135",2025,"1135",2.2,3678,612,310,4600,199,75,,93,39,18,,5,13,34
"1144",2007,"1144",,421,80,26,527,12,,,,,,,,,
"1144",2008,"1144",2.3,427,85,26,538,14,,,,,,,,,
"1144",2009,"1144",2.4,426,84,32,542,20,,,,,,,,,
"1144",2011,"1144",,421,74,33,528,,,,,,6,0,,,
"1144",2012,"1144",,414,74,31,519,,,,,,7,0,,,
"1144",2013,"1144",,418,80,30,528,21,6,7,8,,6,0,,0,
"1144",2014,"1144",,425,75,31,531,20,,,,,7,0,,,
"1144",2015,"1144",1.925,430,74,30,534,25,,,,,7,0,,,5
"1144",2016,"1144",1.89,422,67,35,524,30,11,7,12,,6,0,,,6
"1144",2017,"1144",1.9,428,71,35,534,33,12,,15,6,6,,,,5
"1144",2018,"1144",1.2,433,73,36,542,23,,,,8,6,,,,5
"1144",2019,"1144",1.5,409,70,37,516,26,6,,15,6,6,,,,5
"1144",2020,"1144",1,410,65,42,517,23,,,,,7,,,,5
"1144",2021,"1144",1,398,68,41,507,25,,,,,8,,,,4
"1144",2022,"1144",2.2,408,70,45,523,30,8,,17,,7,,,,4.135
"1144",2023,"1144",5.2,416,72,47,535,29,,,,,8,,,,3.215
"1144",2024,"1144",4,427,72,45,544,30,,,,,6,,,,5
"1144",2025,"1144",2.7,444,82,44,570,29,12,,12,4,7,,,,6
"1145",2007,"1145",,668,83,42,793,44,26,7,11,,,,,,
"1145",2008,"1145",7.3,692,82,49,823,36,18,8,10,,,,,,
"1145",2009,"1145",7.4,687,81,43,811,33,13,6,14,,7,0,0,,
"1145",2010,"1145",1.8,705,80,46,831,30,,,,,7,0,0,,
"1145",2011,"1145",2.7,708,81,48,837,29,,,,,8,0,0,,
"1145",2012,"1145",2.3,716,84,51,851,39,15,5,19,,9,0,,5,
"1145",2013,"1145",1.6,722,91,52,865,44,16,10,18,,6,0,,,
"1145",2014,"1145",1.7,719,95,54,868,34,13,6,15,,10,0,,6,
"1145",2015,"1145",1.88,715,96,54,865,30,11,5,14,,11,0,,6,7.785
"1145",2016,"1145",2.18,715,95,55,865,38,17,6,15,,8,0,,,9.02
"1145",2017,"1145",2,703,96,56,855,32,12,,14,,10,,,7,10.02
"1145",2018,"1145",2.1,680,108,56,844,35,14,,16,,6,,,,11.24
"1145",2019,"1145",2.3,677,107,56,840,32,,,,10,7,,,,11.95
"1145",2020,"1145",3,685,109,58,852,33,,,,10,7,,,,11.835
"1145",2021,"1145",2.5,691,109,59,859,33,,,,10,5,,,,10.08
"1145",2022,"1145",3.1,686,113,56,855,32,12,,15,7,8,,,,11.77
"1145",2023,"1145",2.6,694,117,57,868,31,12,,13,6,12,,,8,12.99
"1145",2024,"1145",2.8,710,114,59,883,36,10,,15,9,13,,,7,13
"1145",2025,"1145",3.2,715,116,62,893,28,8,,12,8,9,,,5,14
"1146",2007,"1146",,8562,637,314,9513,328,178,47,103,,,,,,
"1146",2008,"1146",2.8,8615,664,325,9604,368,206,52,110,31,,,,,
"1146",2009,"1146",2.4,8718,677,317,9712,375,224,51,100,27,70,,12,52,
"1146",2010,"1146",3.1,8891,724,313,9928,386,238,55,93,27,75,,15,55,
"1146",2011,"1146",3.6,9086,790,315,10191,386,237,58,91,30,71,,14,53,
"1146",2012,"1146",4.5,9158,842,320,10320,282,136,50,96,32,58,0,,45,
"1146",2013,"1146",4.2,9275,885,327,10487,336,166,61,109,32,46,0,,33,
"1146",2014,"1146",3.9,9401,935,332,10668,317,151,52,114,32,47,0,,37,
"1146",2015,"1146",4.18,9525,986,346,10857,295,151,48,96,35,40,0,8,32,75.235
"1146",2016,"1146",3.615,9530,1041,354,10925,301,144,52,105,25,43,0,,35,70.485
"1146",2017,"1146",4.2,9585,1080,376,11041,317,147,,111,26,38,,8,30,75.325
"1146",2018,"1146",5.1,9527,1117,379,11023,312,143,,103,24,45,,,34,72.845
"1146",2019,"1146",5,9470,1173,385,11028,334,156,,117,31,51,,,36,77.865
"1146",2020,"1146",4.8,9448,1220,397,11065,315,154,,104,35,54,,16,23,81.015
"1146",2021,"1146",5.4,9526,1226,426,11178,301,140,,109,36,57,,,40,81.2
"1146",2022,"1146",8.1,9582,1265,436,11283,288,127,,116,38,53,,15,21,85.905
"1146",2023,"1146",7.8,9674,1260,471,11405,312,148,,115,35,55,,16,25,85.91
"1146",2024,"1146",6.5,9798,1284,488,11570,315,144,,119,35,57,,14,29,96
"1146",2025,"1146",7.2,9881,1300,534,11715,305,145,,96,40,59,,,43,89
"1149",2007,"1149",,33975,2970,1404,38349,1265,604,237,424,,,,,,
"1149",2008,"1149",4.7,34466,3037,1423,38926,1326,658,227,441,105,,,,,
"1149",2009,"1149",5.2,34827,3085,1442,39354,1360,660,246,454,106,224,,32,181,
"1149",2010,"1149",4.9,34970,3204,1450,39624,1310,622,242,446,112,208,,38,160,
"1149",2011,"1149",4.8,35253,3377,1433,40063,1273,627,213,433,112,204,,47,148,
"1149",2012,"1149",5.3,35594,3491,1451,40536,1323,660,223,440,115,198,,52,134,
"1149",2013,"1149",5.6,36008,3652,1458,41118,1401,711,227,463,116,234,14,57,163,
"1149",2014,"1149",5.9,36461,3776,1516,41753,1397,685,218,494,127,216,,54,151,
"1149",2015,"1149",5.51,36554,3941,1567,42062,1290,679,196,415,127,220,,53,156,229.885
"1149",2016,"1149",6.395,36447,4167,1573,42187,1218,618,199,401,124,208,,57,142,239.035
"1149",2017,"1149",6.4,36330,4290,1609,42229,1253,643,,414,117,206,,49,146,264.195
"1149",2018,"1149",6.5,36168,4419,1656,42243,1288,627,,428,123,209,,44,156,280.105
"1149",2019,"1149",5.4,35885,4568,1708,42161,1378,708,,438,132,207,,42,156,294.09
"1149",2020,"1149",4.7,35774,4635,1777,42186,1428,763,,427,133,206,,43,156,286.22
"1149",2021,"1149",3.7,35730,4768,1847,42345,1508,819,,444,149,206,,42,155,283.005
"1149",2022,"1149",3.3,35805,4858,1878,42541,1504,838,,419,152,203,,44,154,305.935
"1149",2023,"1149",3,35989,4983,1931,42903,1514,858,,399,155,229,,,178,309.945
"1149",2024,"1149",2.9,36247,5039,2020,43306,1514,836,,418,160,236,6,54,176,304
"1149",2025,"1149",3,36473,5126,2124,43723,1435,764,,428,151,233,7,46,180,313
"1151",2009,"1151",,186,18,10,214,,,,,,,0,0,,
"1151",2010,"1151",,186,18,14,218,,,,,,,0,0,,
"1151",2011,"1151",,185,17,14,216,,,,,,,0,0,,
"1151",2012,"1151",,181,24,13,218,,,,,,,0,0,,
"1151",2013,"1151",,174,23,12,209,,,,,,,0,0,,
"1151",2015,"1151",,173,22,11,206,0,0,,0,,,,,,2.53
"1151",2016,"1151",,165,24,11,200,0,,,,,,0,,0,2.87
"1151",2017,"1151",,170,24,7,201,,,,,0,,,,,2.885
"1151",2018,"1151",,176,23,9,208,,,,,0,,,,,2.905
"1151",2019,"1151",,163,25,8,196,,,,,0,,,,,3.025
"1151",2020,"1151",,162,25,11,198,,,,,0,,,,,3.955
"1151",2021,"1151",,154,26,12,192,,,,,0,,,,,3.815
"1151",2022,"1151",,148,28,12,188,,,,,0,,,,,3.96
"1151",2023,"1151",,169,28,11,208,5,,,,0,,,,,3.21
"1151",2024,"1151",7,175,30,10,215,8,,,,0,,,,,4
"1151",2025,"1151",,171,29,17,217,,,,,0,,,,,5
"1160",2007,"1160",,6867,736,508,8111,343,126,56,161,,,,,,
"1160",2008,"1160",6.8,6857,736,491,8084,371,137,57,177,21,,,,,
"1160",2009,"1160",4.1,6935,731,495,8161,353,115,61,177,19,61,0,,52,
"1160",2010,"1160",3.5,6968,740,489,8197,323,111,46,166,19,72,0,,64,
"1160",2011,"1160",3.3,7090,721,487,8298,344,131,49,164,23,78,0,,65,
"1160",2012,"1160",3.4,7225,746,476,8447,373,141,59,173,23,68,0,,58,
"1160",2013,"1160",3.4,7370,758,487,8615,346,140,51,155,23,67,0,,60,
"1160",2014,"1160",3.5,7477,778,492,8747,342,139,49,154,23,60,0,,53,
"1160",2015,"1160",3.51,7492,788,485,8765,345,150,55,140,22,65,0,,59,67.01
"1160",2016,"1160",4.295,7517,807,464,8788,181,87,30,64,22,30,0,,25,68.6
"1160",2017,"1160",3.9,7511,851,466,8828,354,143,,143,22,66,,10,51,66.17
"1160",2018,"1160",4.6,7462,865,466,8793,354,146,,153,20,69,,13,53,65.985
"1160",2019,"1160",3.8,7377,915,451,8743,347,155,,142,21,68,,,51,62.155
"1160",2020,"1160",4,7326,936,452,8714,321,134,,132,23,59,,,45,66.93
"1160",2021,"1160",4.4,7277,980,448,8705,318,130,,131,21,61,,,49,64.19
"1160",2022,"1160",3.8,7302,1014,459,8775,322,133,,136,20,66,,,53,63.885
"1160",2023,"1160",3.4,7316,1060,468,8844,332,129,,138,22,64,,,54,62.115
"1160",2024,"1160",3.2,7369,1104,465,8938,332,131,,140,22,71,5,9,57,61
"1160",2025,"1160",3.4,7454,1125,490,9069,312,117,,141,18,70,6,10,54,60
"1505",2007,"1503+1556",,19481,1971,1070,22522,818,361,129,328,,,,,,
"1505",2008,"1505",2.3,19629,1957,1075,22661,840,370,143,327,86,,,,,
"1505",2009,"1505",3.7,19868,1997,1072,22937,817,362,134,321,85,153,,24,120,
"1505",2010,"1505",5.1,20155,2000,1083,23238,896,406,154,336,109,165,,29,131,
"1505",2011,"1505",5.4,20387,2085,1098,23570,937,426,166,345,197,164,,27,132,
"1505",2012,"1505",5.2,20522,2210,1081,23813,966,459,161,346,193,161,6,23,132,
"1505",2013,"1505",5.5,20752,2291,1088,24131,959,482,144,333,115,170,5,23,142,
"1505",2014,"1505",5.5,20904,2420,1071,24395,971,483,158,330,124,158,,23,128,
"1505",2015,"1505",6.025,20883,2560,1064,24507,1031,525,155,351,121,136,,26,105,156.335
"1505",2016,"1505",6.62,20758,2708,1060,24526,1023,530,161,332,121,132,,29,99,152.55
"1505",2017,"1505",6.5,20514,2880,1048,24442,1073,555,,325,124,121,,26,88,160.52
"1505",2018,"1505",6.8,20239,3019,1042,24300,1091,541,,328,115,117,,29,81,160
"1505",2019,"1505",6.1,20088,3142,1044,24274,1084,544,,334,105,119,,35,78,146.76
"1505",2020,"1505",6.4,19868,3236,1075,24179,1095,534,,337,143,125,,34,85,128.12
"1505",2021,"1505",6,19663,3336,1100,24099,1178,582,,353,181,117,,30,80,130.88
"1505",2022,"1505",5.7,19423,3452,1138,24013,1199,598,,356,179,117,,29,80,130.145
"1505",2023,"1505",5,19485,3513,1161,24159,1141,585,,333,179,151,,44,97,132.82
"1505",2024,"1505",5.1,19608,3591,1205,24404,1090,555,,323,179,150,,41,100,124
"1505",2025,"1505",4.9,19637,3652,1289,24578,985,438,,328,179,124,,39,75,143
"1506",2007,"1502+1543+1545",,25049,2653,1550,29252,969,301,187,481,,,,,,
"1506",2008,"1502+1543+1545",3.55024777006938,25054,2653,1549,29256,1009,347,165,497,109,,,,,
"1506",2009,"1502+1543+1545",4.21704211557297,25340,2645,1567,29552,1021,369,202,450,116,285,6,40,230,
"1506",2010,"1502+1543+1545",3.99849056603774,25544,2714,1563,29821,1060,393,196,471,109,264,7,35,213,
"1506",2011,"1502+1543+1545",4.41270718232044,25721,2746,1578,30045,1086,411,210,465,109,260,6,25,214,
"1506",2012,"1502+1543+1545",4.60784671532847,26056,2838,1586,30480,1096,408,206,482,101,274,9,23,225,
"1506",2013,"1502+1543+1545",4.79006381039198,26352,2954,1635,30941,1097,419,202,476,110,284,11,34,229,
"1506",2014,"1502+1543+1545",4.59050279329609,26344,3146,1595,31085,1074,424,201,449,75,281,0,39,215,
"1506",2015,"1502+1543+1545",4.44345128676471,26531,3297,1607,31435,1088,434,205,449,81,271,0,41,206,258.97
"1506",2016,"1502+1543+1545",4.19128372497824,26678,3503,1609,31790,1149,458,204,487,87,268,0,56,199,255.195
"1506",2017,"1502+1543+1545",3.71074443591711,26600,3657,1613,31870,1303,606,,483,102,278,,62,191,251.975
"1506",2018,"1502+1543+1545",3.14020618556701,26463,3826,1606,31895,1164,499,,445,99,275,,59,206,253.2
"1506",2019,"1502+1543+1545",2.75846036585366,26389,3980,1607,31976,1312,643,,465,129,260,10,55,195,253.995
"1506",2020,"1506",2,26249,4051,1667,31967,1386,706,,469,134,268,10,56,202,279.835
"1506",2021,"1506",2,25981,4204,1685,31870,1394,746,,428,134,268,9,57,202,280.83
"1506",2022,"1506",2,26002,4327,1673,32002,1110,487,,414,135,249,9,62,178,269.965
"1506",2023,"1506",1.9,26262,4461,1723,32446,1143,480,,435,135,235,,61,162,259.945
"1506",2024,"1506",2,26482,4552,1782,32816,1076,438,,424,147,244,,62,167,256
"1506",2025,"1506",2,26665,4631,1867,33163,1072,449,,421,194,255,,70,175,262
"1508",2007,"1504+1523+1529+1546",,42155,4006,2256,48417,1442,629,293,515,,,,,,
"1508",2008,"1504+1523+1529+1546",3.92138788192646,42717,3977,2289,48983,1931,820,309,802,197,,,,,
"1508",2009,"1504+1523+1529+1546",4.25858324715615,43394,3938,2335,49667,1934,833,307,794,177,352,0,52,271,
"1508",2010,"1504+1523+1529+1546",4.08616600790514,44052,3943,2389,50384,2024,899,309,816,182,350,0,50,261,
"1508",2011,"1504+1523+1529+1546",3.94906219151036,44744,4067,2390,51201,2026,920,290,816,195,348,16,48,266,
"1508",2012,"1504+1523+1529+1546",3.73932697137117,45482,4212,2423,52117,1991,930,291,770,243,357,0,39,286,
"1508",2013,"1504+1523+1529+1546",3.60453850076492,46024,4397,2452,52873,1961,905,296,760,218,366,21,43,272,
"1508",2014,"1504+1523+1529+1546",3.38391608391608,46595,4674,2451,53720,2002,923,298,781,225,363,21,57,272,
"1508",2015,"1504+1523+1529+1546",3.66666666666667,47020,4903,2414,54337,2028,896,333,799,206,355,18,49,274,348.565
"1508",2016,"1504+1523+1529+1546",3.62412978617603,47392,5106,2449,54947,2011,924,323,764,215,335,17,55,247,359.085
"1508",2017,"1504+1523+1529+1546",3.52861826697892,47641,5332,2435,55408,2135,1006,,796,222,333,,75,231,362.84
"1508",2018,"1504+1523+1529+1546",3.61357340720222,47717,5594,2409,55720,2166,1036,,769,243,309,,77,209,363.555
"1508",2019,"1504+1523+1529+1546",3.34637809187279,48025,5828,2397,56250,2264,1110,,777,262,310,15,71,216,382.705
"1508",2020,"1507",3.6,56090,7222,2946,66258,2913,1503,,939,394,365,,78,275,467.23
"1508",2021,"1507",4.2,56244,7424,3002,66670,2916,1455,,955,349,361,,78,271,460.905
"1508",2022,"1507",4.3,56408,7682,3024,67114,2809,1458,,869,316,346,,71,260,425.055
"1508",2023,"1507",3.2,56564,7918,3038,67520,2464,1362,,692,311,294,,69,207,420.085
"1508",2024,"1508",2.5,49032,6855,2622,58509,2489,1410,,682,237,283,,67,200,340
"1508",2025,"1508",3.2,49495,6926,2777,59198,2497,1395,,690,245,279,,68,195,344
"1511",2007,"1511",,2901,374,261,3536,159,45,32,82,,,,,,
"1511",2008,"1511",4.7,2892,378,260,3530,162,48,34,80,35,,,,,
"1511",2009,"1511",4.3,2840,389,265,3494,191,72,39,80,34,60,0,6,54,
"1511",2010,"1511",2.8,2828,394,249,3471,188,74,33,81,32,48,0,,25,
"1511",2011,"1511",3.7,2778,401,238,3417,179,68,31,80,31,48,0,,24,
"1511",2012,"1511",4,2747,405,236,3388,186,81,31,74,30,47,0,,22,
"1511",2013,"1511",4.3,2667,424,245,3336,183,80,34,69,35,50,0,5,45,
"1511",2014,"1511",4,2620,441,241,3302,180,79,29,72,20,48,0,5,43,
"1511",2015,"1511",4.515,2562,457,239,3258,203,84,37,82,15,53,0,,31,20.89
"1511",2016,"1511",5.015,2529,480,247,3256,212,78,43,91,14,58,0,6,52,22.825
"1511",2017,"1511",6.7,2448,506,249,3203,216,84,,84,14,53,,,32,23.995
"1511",2018,"1511",4.1,2420,511,256,3187,214,90,,74,16,49,,,30,23.11
"1511",2019,"1511",3.7,2380,546,237,3163,209,88,,66,16,46,,5,41,24.825
"1511",2020,"1511",3,2328,555,234,3117,224,89,,80,16,46,,8,38,25.865
"1511",2021,"1511",3.4,2279,563,241,3083,203,81,,66,16,40,,6,34,25.21
"1511",2022,"1511",2.9,2219,580,246,3045,210,91,,69,17,40,,,31,23.21
"1511",2023,"1511",2.9,2177,608,228,3013,209,90,,68,16,38,,,28,21.795
"1511",2024,"1511",3.4,2181,604,241,3026,144,43,,64,16,30,,,21,22
"1511",2025,"1511",2.5,2195,600,253,3048,156,45,,68,16,25,,7,18,25
"1514",2007,"1514",,2063,308,155,2526,89,23,12,54,,,,,,
"1514",2008,"1514",2.9,2041,299,162,2502,99,33,19,47,17,,,,,
"1514",2009,"1514",2.8,2073,301,167,2541,128,49,21,58,10,29,0,5,24,
"1514",2010,"1514",3.4,2055,297,166,2518,129,46,25,58,13,30,0,6,24,
"1514",2011,"1514",3.3,2150,304,171,2625,152,51,32,69,13,31,0,7,24,
"1514",2012,"1514",3.3,2121,299,168,2588,146,50,25,71,7,40,0,7,33,
"1514",2013,"1514",3.9,2154,294,180,2628,116,41,22,53,14,29,0,6,23,
"1514",2014,"1514",4.3,2148,307,181,2636,119,43,19,57,14,35,0,8,27,
"1514",2015,"1514",5.3,2141,310,184,2635,132,47,21,64,9,34,0,,28,28.98
"1514",2016,"1514",5.19,2062,308,189,2559,129,47,21,61,21,34,0,,27,27.635
"1514",2017,"1514",6.5,2045,309,186,2540,123,49,,50,28,36,,,33,29.055
"1514",2018,"1514",5.3,2016,318,188,2522,117,49,,46,27,33,,,31,26.845
"1514",2019,"1514",6,1987,326,180,2493,108,58,,33,23,35,,,31,23.86
"1514",2020,"1514",4.4,1951,338,172,2461,110,45,,43,23,34,,,31,25.76
"1514",2021,"1514",6.1,1935,332,178,2445,121,52,,46,22,30,,,27,24.965
"1514",2022,"1514",6.4,1900,350,172,2422,123,56,,45,17,32,,,26,24.985
"1514",2023,"1514",6.5,1930,354,158,2442,124,62,,35,18,28,,,21,20.035
"1514",2024,"1514",6.2,1912,360,166,2438,125,60,,38,18,23,,,18,22
"1514",2025,"1514",5.4,1892,379,164,2435,104,37,,40,25,17,,,7,20
"1515",2007,"1515",,7131,766,424,8321,265,81,52,132,,,,,,
"1515",2008,"1515",2.8,7170,767,416,8353,251,84,54,113,14,,,,,
"1515",2009,"1515",3,7156,765,428,8349,279,99,65,115,14,71,,10,58,
"1515",2010,"1515",3.1,7179,781,423,8383,299,104,71,124,15,96,6,15,75,
"1515",2011,"1515",2.6,7305,798,430,8533,354,130,75,149,16,94,0,,73,
"1515",2012,"1515",2.4,7450,818,459,8727,360,126,66,168,15,92,5,10,77,
"1515",2013,"1515",2.3,7533,844,470,8847,368,129,79,160,16,89,5,11,73,
"1515",2014,"1515",2.3,7506,865,476,8847,358,129,74,155,13,85,0,,73,
"1515",2015,"1515",2.01,7562,907,465,8934,356,136,76,144,15,91,0,,75,57.745
"1515",2016,"1515",2.88,7553,958,461,8972,366,132,77,157,12,89,7,9,73,57.215
"1515",2017,"1515",3.4,7499,981,477,8957,380,139,,168,32,77,8,8,61,54.805
"1515",2018,"1515",3.4,7446,1043,476,8965,390,158,,153,33,79,,9,62,56.955
"1515",2019,"1515",2.8,7381,1069,477,8927,448,194,,166,33,79,6,9,64,61.82
"1515",2020,"1515",2.6,7293,1117,490,8900,475,221,,165,34,76,7,15,54,67.055
"1515",2021,"1515",1.9,7244,1128,486,8858,485,225,,168,36,61,5,9,47,66.995
"1515",2022,"1515",1.7,7139,1139,487,8765,455,211,,153,34,69,,,51,61.2
"1515",2023,"1515",2.1,7170,1180,492,8842,494,233,,163,36,81,,,60,69.93
"1515",2024,"1515",2.4,7246,1212,510,8968,509,264,,154,36,77,,,55,67
"1515",2025,"1515",2.5,7288,1219,524,9031,499,267,,148,34,62,,19,43,75
"1516",2007,"1516",,6074,489,278,6841,228,97,22,109,,,,,,
"1516",2008,"1516",4.7,6152,517,277,6946,215,91,22,102,86,,,,,
"1516",2009,"1516",4.2,6259,516,277,7052,289,124,41,124,41,39,,7,30,
"1516",2010,"1516",4.8,6625,548,288,7461,306,146,37,123,12,39,,5,31,
"1516",2011,"1516",5.2,6872,581,298,7751,317,155,47,115,11,35,,6,27,
"1516",2012,"1516",5.4,6929,613,286,7828,326,158,60,108,59,36,0,5,31,
"1516",2013,"1516",6.8,6992,646,289,7927,289,135,52,102,64,34,0,5,29,
"1516",2014,"1516",5.2,7125,669,298,8092,295,139,49,107,63,37,0,9,28,
"1516",2015,"1516",5.195,7289,699,304,8292,341,162,65,114,61,39,0,11,28,34.895
"1516",2016,"1516",4.605,7372,763,295,8430,361,179,67,115,74,34,0,,26,33.055
"1516",2017,"1516",4.2,7356,806,295,8457,354,169,,124,76,38,,,27,36.835
"1516",2018,"1516",4,7403,826,326,8555,342,167,,115,78,33,,6,25,36.165
"1516",2019,"1516",3.8,7421,855,333,8609,403,214,,116,81,37,,9,24,39.175
"1516",2020,"1516",4.1,7327,907,337,8571,425,214,,133,187,33,,8,20,44.19
"1516",2021,"1516",4.5,7278,934,363,8575,450,241,,141,80,35,,10,21,45.05
"1516",2022,"1516",4.5,7213,963,381,8557,473,260,,149,78,34,,11,15,49.095
"1516",2023,"1516",5.1,7400,999,398,8797,450,233,,135,82,37,5,6,26,53.185
"1516",2024,"1516",4.2,7431,1013,417,8861,451,246,,117,77,34,,6,20,52
"1516",2025,"1516",4.1,7403,1036,423,8862,445,243,,116,78,25,,5,14,55
"1517",2007,"1517",,4002,435,238,4675,199,70,34,95,,,,,,
"1517",2008,"1517",4.3,4070,420,251,4741,213,73,39,101,8,,,,,
"1517",2009,"1517",5.8,4142,416,259,4817,225,84,40,101,8,43,0,5,38,
"1517",2010,"1517",5.2,4170,420,269,4859,230,90,45,95,7,40,0,,33,
"1517",2011,"1517",6.3,4253,417,262,4932,211,82,36,93,8,46,0,7,39,
"1517",2012,"1517",6.6,4307,424,269,5000,214,84,34,96,9,45,0,8,37,
"1517",2013,"1517",7.2,4349,428,280,5057,207,78,34,95,10,39,0,7,32,
"1517",2014,"1517",7.4,4297,451,273,5021,208,84,32,92,10,43,0,7,36,
"1517",2015,"1517",6.185,4320,475,270,5065,239,112,40,87,9,43,0,,37,28.795
"1517",2016,"1517",3.39,4422,493,274,5189,242,113,43,86,9,41,0,,37,31.155
"1517",2017,"1517",3.1,4393,521,271,5185,254,123,,86,8,44,,,23,34.01
"1517",2018,"1517",3.3,4354,528,268,5150,228,123,,71,8,47,,8,39,35.85
