"kommunenr_2024","år","timer","kilder"
"1579",2019,71824,"1548+1551+1579"
"1579",2020,66264,"1548+1551+1579"
"1579",2021,57787,"1548+1551+1579"
"1579",2022,58519,"1548+1551+1579"
"1579",2023,51059,"1548+1551+1579"
"1579",2024,47489,"1548+1551+1579"
"1579",2025,48229,"1548+1551+1579"
"1580",2009,39769,"1534+1580"
"1580",2010,41519,"1534+1580"
"1580",2011,59269,"1534+1580"
"1580",2012,79155,"1534+1580"
"1580",2013,74343,"1534+1580"
"1580",2014,62534,"1534+1580"
"1580",2015,74492,"1534+1580"
"1580",2016,60798,"1534+1580"
"1580",2017,75358,"1534+1580"
"1580",2018,77839,"1534+1580"
"1580",2019,79768,"1534+1580"
"1580",2020,0,"1534+1580"
"1580",2021,0,"1534+1580"
"1580",2022,0,"1534+1580"
"1580",2023,0,"1534+1580"
"1580",2024,100030,"1534+1580"
"1580",2025,97647,"1534+1580"
"1804",2009,318501,"1804+1842"
"1804",2010,327046,"1804+1842"
"1804",2011,367190,"1804+1842"
"1804",2012,404434,"1804+1842"
"1804",2013,381975,"1804+1842"
"1804",2014,337118,"1804+1842"
"1804",2015,324185,"1804+1842"
"1804",2016,325401,"1804+1842"
"1804",2017,302933,"1804+1842"
"1804",2018,282369,"1804+1842"
"1804",2019,305351,"1804+1842"
"1804",2020,280188,"1804+1842"
"1804",2021,303802,"1804+1842"
"1804",2022,274545,"1804+1842"
"1804",2023,271378,"1804+1842"
"1804",2024,323598,"1804+1842"
"1804",2025,337307,"1804+1842"
"1806",2009,0,"1806"
"1806",2010,0,"1806"
"1806",2011,0,"1806"
"1806",2012,0,"1806"
"1806",2013,0,"1806"
"1806",2014,0,"1806"
"1806",2015,0,"1806"
"1806",2016,0,"1806"
"1806",2017,0,"1806"
"1806",2018,0,"1806"
"1806",2019,0,"1806"
"1806",2020,272046,"1806"
"1806",2021,309075,"1806"
"1806",2022,292561,"1806"
"1806",2023,297092,"1806"
"1806",2024,309626,"1806"
"1806",2025,305240,"1806"
"1811",2009,20047,"1811"
"1811",2010,14740,"1811"
"1811",2011,13350,"1811"
"1811",2012,13185,"1811"
"1811",2013,13693,"1811"
"1811",2014,13568,"1811"
"1811",2015,14329,"1811"
"1811",2016,13744,"1811"
"1811",2017,23188,"1811"
"1811",2018,21387,"1811"
"1811",2019,21671,"1811"
"1811",2020,22341,"1811"
"1811",2021,22680,"1811"
"1811",2022,20260,"1811"
"1811",2023,17801,"1811"
"1811",2024,17443,"1811"
"1811",2025,18248,"1811"
"1812",2009,4370,"1812"
"1812",2010,12531,"1812"
"1812",2011,19406,"1812"
"1812",2012,17287,"1812"
"1812",2013,11414,"1812"
"1812",2014,13355,"1812"
"1812",2015,9695,"1812"
"1812",2016,9865,"1812"
"1812",2017,10303,"1812"
"1812",2018,8830,"1812"
"1812",2019,10807,"1812"
"1812",2020,11046,"1812"
"1812",2021,11436,"1812"
"1812",2022,12864,"1812"
"1812",2023,13276,"1812"
"1812",2024,13853,"1812"
"1812",2025,13393,"1812"
"1813",2009,75910,"1813"
"1813",2010,76686,"1813"
"1813",2011,76761,"1813"
"1813",2012,85123,"1813"
"1813",2013,78058,"1813"
"1813",2014,79831,"1813"
"1813",2015,89240,"1813"
"1813",2016,95810,"1813"
"1813",2017,121956,"1813"
"1813",2018,121055,"1813"
"1813",2019,120774,"1813"
"1813",2020,119370,"1813"
"1813",2021,130264,"1813"
"1813",2022,127482,"1813"
"1813",2023,130314,"1813"
"1813",2024,117594,"1813"
"1813",2025,116112,"1813"
"1815",2009,13099,"1815"
"1815",2010,0,"1815"
"1815",2011,11984,"1815"
"1815",2012,12533,"1815"
"1815",2013,11230,"1815"
"1815",2014,8296,"1815"
"1815",2015,9457,"1815"
"1815",2016,10367,"1815"
"1815",2017,9035,"1815"
"1815",2018,8025,"1815"
"1815",2019,8701,"1815"
"1815",2020,10266,"1815"
"1815",2021,10175,"1815"
"1815",2022,10043,"1815"
"1815",2023,9886,"1815"
"1815",2024,10652,"1815"
"1815",2025,14531,"1815"
"1816",2009,957,"1816"
"1816",2010,841,"1816"
"1816",2011,1355,"1816"
"1816",2012,1472,"1816"
"1816",2013,2856,"1816"
"1816",2014,3076,"1816"
"1816",2015,3457,"1816"
"1816",2016,2471,"1816"
"1816",2017,2307,"1816"
"1816",2018,2942,"1816"
"1816",2019,3098,"1816"
"1816",2020,2178,"1816"
"1816",2021,4545,"1816"
"1816",2022,12008,"1816"
"1816",2023,11351,"1816"
"1816",2024,6860,"1816"
"1816",2025,1712,"1816"
"1818",2009,18514,"1818"
"1818",2010,23764,"1818"
"1818",2011,26690,"1818"
"1818",2012,24020,"1818"
"1818",2013,19415,"1818"
"1818",2014,35054,"1818"
"1818",2015,39266,"1818"
"1818",2016,37943,"1818"
"1818",2017,34092,"1818"
"1818",2018,32141,"1818"
"1818",2019,30266,"1818"
"1818",2020,34187,"1818"
"1818",2021,18616,"1818"
"1818",2022,44759,"1818"
"1818",2023,36542,"1818"
"1818",2024,36689,"1818"
"1818",2025,36400,"1818"
"1820",2009,30727,"1820"
"1820",2010,34999,"1820"
"1820",2011,36012,"1820"
"1820",2012,33228,"1820"
"1820",2013,34071,"1820"
"1820",2014,33421,"1820"
"1820",2015,37397,"1820"
"1820",2016,56413,"1820"
"1820",2017,69954,"1820"
"1820",2018,76183,"1820"
"1820",2019,79800,"1820"
"1820",2020,55322,"1820"
"1820",2021,42667,"1820"
"1820",2022,36972,"1820"
"1820",2023,39815,"1820"
"1820",2024,39196,"1820"
"1820",2025,33315,"1820"
"1822",2009,12503,"1822"
"1822",2010,12952,"1822"
"1822",2011,13014,"1822"
"1822",2012,9866,"1822"
"1822",2013,10036,"1822"
"1822",2014,10103,"1822"
"1822",2015,11811,"1822"
"1822",2016,14629,"1822"
"1822",2017,13607,"1822"
"1822",2018,12284,"1822"
"1822",2019,13402,"1822"
"1822",2020,15191,"1822"
"1822",2021,12978,"1822"
"1822",2022,15753,"1822"
"1822",2023,12326,"1822"
"1822",2024,13959,"1822"
"1822",2025,15583,"1822"
"1824",2009,94838,"1824"
"1824",2010,106511,"1824"
"1824",2011,121207,"1824"
"1824",2012,113486,"1824"
"1824",2013,114389,"1824"
"1824",2014,116532,"1824"
"1824",2015,115898,"1824"
"1824",2016,126984,"1824"
"1824",2017,148441,"1824"
"1824",2018,210665,"1824"
"1824",2019,235728,"1824"
"1824",2020,278952,"1824"
"1824",2021,280682,"1824"
"1824",2022,291805,"1824"
"1824",2023,290267,"1824"
"1824",2024,275178,"1824"
"1824",2025,233255,"1824"
"1825",2009,7145,"1825"
"1825",2010,7223,"1825"
"1825",2011,8354,"1825"
"1825",2012,7301,"1825"
"1825",2013,6663,"1825"
"1825",2014,6857,"1825"
"1825",2015,7121,"1825"
"1825",2016,11980,"1825"
"1825",2017,10351,"1825"
"1825",2018,9759,"1825"
"1825",2019,9289,"1825"
"1825",2020,11199,"1825"
"1825",2021,9676,"1825"
"1825",2022,10911,"1825"
"1825",2023,13195,"1825"
"1825",2024,12174,"1825"
"1825",2025,11298,"1825"
"1826",2009,12036,"1826"
"1826",2010,17977,"1826"
"1826",2011,16854,"1826"
"1826",2012,15760,"1826"
"1826",2013,15851,"1826"
"1826",2014,20001,"1826"
"1826",2015,21317,"1826"
"1826",2016,19578,"1826"
"1826",2017,25730,"1826"
"1826",2018,36377,"1826"
"1826",2019,41596,"1826"
"1826",2020,33049,"1826"
"1826",2021,41570,"1826"
"1826",2022,44358,"1826"
"1826",2023,44137,"1826"
"1826",2024,40063,"1826"
"1826",2025,37516,"1826"
"1827",2009,11890,"1827"
"1827",2010,12420,"1827"
"1827",2011,13530,"1827"
"1827",2012,21240,"1827"
"1827",2013,21294,"1827"
"1827",2014,23035,"1827"
"1827",2015,17092,"1827"
"1827",2016,18696,"1827"
"1827",2017,14027,"1827"
"1827",2018,13545,"1827"
"1827",2019,23627,"1827"
"1827",2020,23049,"1827"
"1827",2021,9419,"1827"
"1827",2022,15736,"1827"
"1827",2023,16252,"1827"
"1827",2024,16287,"1827"
"1827",2025,14093,"1827"
"1828",2009,4098,"1828"
"1828",2010,6117,"1828"
"1828",2011,9175,"1828"
"1828",2012,8816,"1828"
"1828",2013,8238,"1828"
"1828",2014,7478,"1828"
"1828",2015,6472,"1828"
"1828",2016,6480,"1828"
"1828",2017,7054,"1828"
"1828",2018,5824,"1828"
"1828",2019,5824,"1828"
"1828",2020,5375,"1828"
"1828",2021,11536,"1828"
"1828",2022,8953,"1828"
"1828",2023,12828,"1828"
"1828",2024,14152,"1828"
"1828",2025,11646,"1828"
"1832",2009,18464,"1832"
"1832",2010,18689,"1832"
"1832",2011,18201,"1832"
"1832",2012,17246,"1832"
"1832",2013,24568,"1832"
"1832",2014,25589,"1832"
"1832",2015,33782,"1832"
"1832",2016,51128,"1832"
"1832",2017,59030,"1832"
"1832",2018,57669,"1832"
"1832",2019,47926,"1832"
"1832",2020,48094,"1832"
"1832",2021,67851,"1832"
"1832",2022,62545,"1832"
"1832",2023,67010,"1832"
"1832",2024,73609,"1832"
"1832",2025,75103,"1832"
"1833",2009,120017,"1833"
"1833",2010,135845,"1833"
"1833",2011,158015,"1833"
"1833",2012,166533,"1833"
"1833",2013,159279,"1833"
"1833",2014,160827,"1833"
"1833",2015,189428,"1833"
"1833",2016,209218,"1833"
"1833",2017,225762,"1833"
"1833",2018,269289,"1833"
"1833",2019,291220,"1833"
"1833",2020,277375,"1833"
"1833",2021,286876,"1833"
"1833",2022,329185,"1833"
"1833",2023,330039,"1833"
"1833",2024,328981,"1833"
"1833",2025,313379,"1833"
"1834",2009,72297,"1834"
"1834",2010,81759,"1834"
"1834",2011,71041,"1834"
"1834",2012,60952,"1834"
"1834",2013,60007,"1834"
"1834",2014,56120,"1834"
"1834",2015,50599,"1834"
"1834",2016,51901,"1834"
"1834",2017,62131,"1834"
"1834",2018,63602,"1834"
"1834",2019,52848,"1834"
"1834",2020,64584,"1834"
"1834",2021,57556,"1834"
"1834",2022,60552,"1834"
"1834",2023,59580,"1834"
"1834",2024,62167,"1834"
"1834",2025,77480,"1834"
"1835",2009,879,"1835"
"1835",2010,1629,"1835"
"1835",2011,3515,"1835"
"1835",2012,2622,"1835"
"1835",2013,1288,"1835"
"1835",2014,1132,"1835"
"1835",2015,1663,"1835"
"1835",2016,1434,"1835"
"1835",2017,1378,"1835"
"1835",2018,1358,"1835"
"1835",2019,1396,"1835"
"1835",2020,915,"1835"
"1835",2021,802,"1835"
"1835",2022,1029,"1835"
"1835",2023,1132,"1835"
"1835",2024,1159,"1835"
"1835",2025,888,"1835"
"1836",2009,7558,"1836"
"1836",2010,1551,"1836"
"1836",2011,5565,"1836"
"1836",2012,3433,"1836"
"1836",2013,2491,"1836"
"1836",2014,3730,"1836"
"1836",2015,4139,"1836"
"1836",2016,17207,"1836"
"1836",2017,22870,"1836"
"1836",2018,15827,"1836"
"1836",2019,15483,"1836"
"1836",2020,3473,"1836"
"1836",2021,26698,"1836"
"1836",2022,19125,"1836"
"1836",2023,14715,"1836"
"1836",2024,23044,"1836"
"1836",2025,22420,"1836"
"1837",2009,50283,"1837"
"1837",2010,50934,"1837"
"1837",2011,43353,"1837"
"1837",2012,57869,"1837"
"1837",2013,87431,"1837"
"1837",2014,77297,"1837"
"1837",2015,83994,"1837"
"1837",2016,29809,"1837"
"1837",2017,78641,"1837"
"1837",2018,89743,"1837"
"1837",2019,119054,"1837"
"1837",2020,118984,"1837"
"1837",2021,111583,"1837"
"1837",2022,115968,"1837"
"1837",2023,126280,"1837"
"1837",2024,116461,"1837"
"1837",2025,85731,"1837"
"1838",2009,35933,"1838"
"1838",2010,32033,"1838"
"1838",2011,28642,"1838"
"1838",2012,28597,"1838"
"1838",2013,34361,"1838"
"1838",2014,27540,"1838"
"1838",2015,35627,"1838"
"1838",2016,44559,"1838"
"1838",2017,46204,"1838"
"1838",2018,41861,"1838"
"1838",2019,38116,"1838"
"1838",2020,33953,"1838"
"1838",2021,29752,"1838"
"1838",2022,29729,"1838"
"1838",2023,32444,"1838"
"1838",2024,29524,"1838"
"1838",2025,26696,"1838"
"1839",2009,6597,"1839"
"1839",2010,10234,"1839"
"1839",2011,7440,"1839"
"1839",2012,5498,"1839"
"1839",2013,10986,"1839"
"1839",2014,10666,"1839"
"1839",2015,12124,"1839"
"1839",2016,13475,"1839"
"1839",2017,13895,"1839"
"1839",2018,20256,"1839"
"1839",2019,20294,"1839"
"1839",2020,17035,"1839"
"1839",2021,17420,"1839"
"1839",2022,14793,"1839"
"1839",2023,14980,"1839"
"1839",2024,15528,"1839"
"1839",2025,16295,"1839"
"1840",2009,22076,"1840"
"1840",2010,22738,"1840"
"1840",2011,29807,"1840"
"1840",2012,29142,"1840"
"1840",2013,26703,"1840"
"1840",2014,32076,"1840"
"1840",2015,36878,"1840"
"1840",2016,34089,"1840"
"1840",2017,31475,"1840"
"1840",2018,33530,"1840"
"1840",2019,45973,"1840"
"1840",2020,35241,"1840"
"1840",2021,26992,"1840"
"1840",2022,25523,"1840"
"1840",2023,24662,"1840"
"1840",2024,26985,"1840"
"1840",2025,28466,"1840"
"1841",2009,36988,"1841"
"1841",2010,34361,"1841"
"1841",2011,38669,"1841"
"1841",2012,47563,"1841"
"1841",2013,56115,"1841"
"1841",2014,77579,"1841"
"1841",2015,82432,"1841"
"1841",2016,80649,"1841"
"1841",2017,83668,"1841"
"1841",2018,91879,"1841"
"1841",2019,91492,"1841"
"1841",2020,97881,"1841"
"1841",2021,83529,"1841"
"1841",2022,57517,"1841"
"1841",2023,56149,"1841"
"1841",2024,56312,"1841"
"1841",2025,66703,"1841"
"1845",2009,8577,"1845"
"1845",2010,10450,"1845"
"1845",2011,17770,"1845"
"1845",2012,15170,"1845"
"1845",2013,11017,"1845"
"1845",2014,12374,"1845"
"1845",2015,7833,"1845"
"1845",2016,7664,"1845"
"1845",2017,8395,"1845"
"1845",2018,7110,"1845"
"1845",2019,4823,"1845"
"1845",2020,5475,"1845"
"1845",2021,8645,"1845"
"1845",2022,9326,"1845"
"1845",2023,9570,"1845"
"1845",2024,9788,"1845"
"1845",2025,9596,"1845"
"1848",2009,4015,"1848"
"1848",2010,3649,"1848"
"1848",2011,4068,"1848"
"1848",2012,3987,"1848"
"1848",2013,6185,"1848"
"1848",2014,5930,"1848"
"1848",2015,24691,"1848"
"1848",2016,24672,"1848"
"1848",2017,26952,"1848"
"1848",2018,29631,"1848"
"1848",2019,26096,"1848"
"1848",2020,37842,"1848"
"1848",2021,38618,"1848"
"1848",2022,31649,"1848"
"1848",2023,27611,"1848"
"1848",2024,29862,"1848"
"1848",2025,30718,"1848"
"1851",2009,35392,"1851"
"1851",2010,36732,"1851"
"1851",2011,12352,"1851"
"1851",2012,4649,"1851"
"1851",2013,1874,"1851"
"1851",2014,2285,"1851"
"1851",2015,99116,"1851"
"1851",2016,91640,"1851"
"1851",2017,84019,"1851"
"1851",2018,65506,"1851"
"1851",2019,44226,"1851"
"1851",2020,22291,"1851"
"1851",2021,64384,"1851"
"1851",2022,80635,"1851"
"1851",2023,86912,"1851"
"1851",2024,91938,"1851"
"1851",2025,89218,"1851"
"1853",2009,8399,"1853"
"1853",2010,10518,"1853"
"1853",2011,9434,"1853"
"1853",2012,8074,"1853"
"1853",2013,7919,"1853"
"1853",2014,10404,"1853"
"1853",2015,17091,"1853"
"1853",2016,18447,"1853"
"1853",2017,8159,"1853"
"1853",2018,8800,"1853"
"1853",2019,11507,"1853"
"1853",2020,10994,"1853"
"1853",2021,9672,"1853"
"1853",2022,8499,"1853"
"1853",2023,9029,"1853"
"1853",2024,12209,"1853"
"1853",2025,11775,"1853"
"1856",2009,2781,"1856"
"1856",2010,2575,"1856"
"1856",2011,3076,"1856"
"1856",2012,3033,"1856"
"1856",2013,3662,"1856"
"1856",2014,3609,"1856"
"1856",2015,2941,"1856"
"1856",2016,2257,"1856"
"1856",2017,3471,"1856"
"1856",2018,2864,"1856"
"1856",2019,2441,"1856"
"1856",2020,2156,"1856"
"1856",2021,1956,"1856"
"1856",2022,1198,"1856"
"1856",2023,1300,"1856"
"1856",2024,1026,"1856"
"1856",2025,1064,"1856"
"1857",2009,1110,"1857"
"1857",2010,1720,"1857"
"1857",2011,1412,"1857"
"1857",2012,953,"1857"
"1857",2013,1099,"1857"
"1857",2014,6143,"1857"
"1857",2015,10096,"1857"
"1857",2016,10551,"1857"
"1857",2017,12098,"1857"
"1857",2018,4433,"1857"
"1857",2019,5372,"1857"
"1857",2020,5414,"1857"
"1857",2021,4268,"1857"
"1857",2022,4354,"1857"
"1857",2023,4218,"1857"
"1857",2024,4775,"1857"
"1857",2025,4885,"1857"
"1859",2009,3624,"1859"
"1859",2010,3653,"1859"
"1859",2011,13085,"1859"
"1859",2012,13196,"1859"
"1859",2013,13379,"1859"
"1859",2014,14980,"1859"
"1859",2015,17323,"1859"
"1859",2016,16103,"1859"
"1859",2017,15670,"1859"
"1859",2018,21757,"1859"
"1859",2019,12844,"1859"
"1859",2020,11929,"1859"
"1859",2021,13652,"1859"
"1859",2022,15026,"1859"
"1859",2023,19105,"1859"
"1859",2024,29146,"1859"
"1859",2025,33470,"1859"
"1860",2009,103638,"1860"
"1860",2010,116262,"1860"
"1860",2011,79986,"1860"
"1860",2012,87160,"1860"
"1860",2013,95825,"1860"
"1860",2014,96895,"1860"
"1860",2015,101113,"1860"
"1860",2016,110759,"1860"
"1860",2017,116495,"1860"
"1860",2018,82616,"1860"
"1860",2019,76705,"1860"
"1860",2020,86141,"1860"
"1860",2021,89086,"1860"
"1860",2022,86399,"1860"
"1860",2023,73758,"1860"
"1860",2024,66544,"1860"
"1860",2025,56730,"1860"
"1865",2009,43942,"1865"
"1865",2010,47578,"1865"
"1865",2011,71329,"1865"
"1865",2012,64927,"1865"
"1865",2013,79424,"1865"
"1865",2014,78834,"1865"
"1865",2015,85755,"1865"
"1865",2016,86469,"1865"
"1865",2017,110134,"1865"
"1865",2018,149686,"1865"
"1865",2019,143343,"1865"
"1865",2020,153546,"1865"
"1865",2021,139415,"1865"
"1865",2022,133462,"1865"
"1865",2023,129339,"1865"
"1865",2024,118990,"1865"
"1865",2025,220242,"1865"
"1866",2009,59786,"1866"
"1866",2010,55902,"1866"
"1866",2011,53589,"1866"
"1866",2012,52540,"1866"
"1866",2013,53209,"1866"
"1866",2014,51196,"1866"
"1866",2015,31834,"1866"
"1866",2016,44596,"1866"
"1866",2017,49688,"1866"
"1866",2018,58182,"1866"
"1866",2019,53195,"1866"
"1866",2020,53079,"1866"
"1866",2021,61481,"1866"
"1866",2022,53349,"1866"
"1866",2023,49919,"1866"
"1866",2024,45559,"1866"
"1866",2025,39564,"1866"
"1867",2009,23844,"1867"
"1867",2010,27398,"1867"
"1867",2011,31533,"1867"
"1867",2012,25959,"1867"
"1867",2013,23819,"1867"
"1867",2014,20869,"1867"
"1867",2015,20157,"1867"
"1867",2016,19695,"1867"
"1867",2017,19077,"1867"
"1867",2018,19035,"1867"
"1867",2019,14736,"1867"
"1867",2020,13751,"1867"
"1867",2021,13357,"1867"
"1867",2022,13159,"1867"
"1867",2023,14189,"1867"
"1867",2024,22091,"1867"
"1867",2025,17690,"1867"
"1868",2009,44810,"1868"
"1868",2010,40401,"1868"
"1868",2011,35044,"1868"
"1868",2012,44391,"1868"
"1868",2013,48055,"1868"
"1868",2014,47746,"1868"
"1868",2015,47718,"1868"
"1868",2016,60055,"1868"
"1868",2017,69472,"1868"
"1868",2018,70088,"1868"
"1868",2019,72473,"1868"
"1868",2020,77962,"1868"
"1868",2021,76755,"1868"
"1868",2022,90273,"1868"
"1868",2023,88102,"1868"
"1868",2024,79315,"1868"
"1868",2025,92890,"1868"
"1870",2009,125954,"1870"
"1870",2010,122013,"1870"
"1870",2011,130504,"1870"
"1870",2012,142225,"1870"
"1870",2013,157754,"1870"
"1870",2014,148186,"1870"
"1870",2015,122915,"1870"
"1870",2016,128795,"1870"
"1870",2017,159817,"1870"
"1870",2018,150461,"1870"
"1870",2019,142462,"1870"
"1870",2020,155273,"1870"
"1870",2021,153348,"1870"
"1870",2022,149308,"1870"
"1870",2023,155763,"1870"
"1870",2024,137871,"1870"
"1870",2025,135279,"1870"
"1871",2009,19760,"1871"
"1871",2010,25972,"1871"
"1871",2011,61300,"1871"
"1871",2012,50465,"1871"
"1871",2013,71334,"1871"
"1871",2014,63792,"1871"
"1871",2015,67031,"1871"
"1871",2016,61293,"1871"
"1871",2017,54211,"1871"
"1871",2018,48256,"1871"
"1871",2019,39181,"1871"
"1871",2020,36569,"1871"
"1871",2021,48689,"1871"
"1871",2022,45510,"1871"
"1871",2023,45464,"1871"
"1871",2024,42235,"1871"
"1871",2025,36864,"1871"
"1874",2009,6674,"1874"
"1874",2010,8359,"1874"
"1874",2011,10780,"1874"
"1874",2012,11183,"1874"
"1874",2013,12899,"1874"
"1874",2014,11427,"1874"
"1874",2015,13906,"1874"
"1874",2016,10662,"1874"
"1874",2017,28610,"1874"
"1874",2018,29769,"1874"
"1874",2019,26922,"1874"
"1874",2020,24096,"1874"
"1874",2021,23526,"1874"
"1874",2022,22835,"1874"
"1874",2023,13091,"1874"
"1874",2024,11804,"1874"
"1874",2025,16107,"1874"
"1875",2009,0,"1875"
"1875",2010,0,"1875"
"1875",2011,0,"1875"
"1875",2012,0,"1875"
"1875",2013,0,"1875"
"1875",2014,0,"1875"
"1875",2015,0,"1875"
"1875",2016,0,"1875"
"1875",2017,0,"1875"
"1875",2018,0,"1875"
"1875",2019,0,"1875"
"1875",2020,43499,"1875"
"1875",2021,38994,"1875"
"1875",2022,33970,"1875"
"1875",2023,31647,"1875"
"1875",2024,28667,"1875"
"1875",2025,29964,"1875"
"21-22",2009,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2010,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2011,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2012,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2013,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2014,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2015,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2016,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2017,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2018,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2019,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2020,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2021,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2022,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2023,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2024,0,"2111+2112+2115+2121+2131+2199+2211"
"21-22",2025,0,"2111+2112+2115+2121+2131+2199+2211"
"23",2009,0,"2311+2321"
"23",2010,0,"2311+2321"
"23",2011,0,"2311+2321"
"23",2012,0,"2311+2321"
"23",2013,0,"2311+2321"
"23",2014,0,"2311+2321"
"23",2015,0,"2311+2321"
"23",2016,0,"2311+2321"
"23",2017,0,"2311+2321"
"23",2018,0,"2311+2321"
"23",2019,0,"2311+2321"
"23",2020,0,"2311+2321"
"23",2021,0,"2311+2321"
"23",2022,0,"2311+2321"
"23",2023,0,"2311+2321"
"23",2024,0,"2311+2321"
"23",2025,0,"2311+2321"
"3101",2009,288341,"0101+3001+3101"
"3101",2010,246455,"0101+3001+3101"
"3101",2011,232971,"0101+3001+3101"
"3101",2012,223906,"0101+3001+3101"
"3101",2013,225216,"0101+3001+3101"
"3101",2014,195428,"0101+3001+3101"
"3101",2015,175762,"0101+3001+3101"
"3101",2016,185838,"0101+3001+3101"
"3101",2017,193484,"0101+3001+3101"
"3101",2018,199422,"0101+3001+3101"
"3101",2019,182763,"0101+3001+3101"
"3101",2020,178166,"0101+3001+3101"
"3101",2021,171079,"0101+3001+3101"
"3101",2022,182894,"0101+3001+3101"
"3101",2023,183383,"0101+3001+3101"
"3101",2024,185925,"0101+3001+3101"
"3101",2025,205603,"0101+3001+3101"
"3103",2009,110085,"0104+0136+3002+3103"
"3103",2010,231348,"0104+0136+3002+3103"
"3103",2011,247962,"0104+0136+3002+3103"
"3103",2012,267562,"0104+0136+3002+3103"
"3103",2013,317215,"0104+0136+3002+3103"
"3103",2014,259664,"0104+0136+3002+3103"
"3103",2015,231758,"0104+0136+3002+3103"
"3103",2016,238794,"0104+0136+3002+3103"
"3103",2017,257429,"0104+0136+3002+3103"
"3103",2018,280616,"0104+0136+3002+3103"
"3103",2019,256539,"0104+0136+3002+3103"
"3103",2020,356952,"0104+0136+3002+3103"
"3103",2021,550056,"0104+0136+3002+3103"
"3103",2022,636029,"0104+0136+3002+3103"
"3103",2023,634779,"0104+0136+3002+3103"
"3103",2024,609739,"0104+0136+3002+3103"
"3103",2025,838450,"0104+0136+3002+3103"
"3105",2009,423653,"0105+3003+3105"
"3105",2010,380877,"0105+3003+3105"
"3105",2011,278757,"0105+3003+3105"
"3105",2012,337055,"0105+3003+3105"
"3105",2013,308557,"0105+3003+3105"
"3105",2014,263911,"0105+3003+3105"
"3105",2015,255167,"0105+3003+3105"
"3105",2016,253388,"0105+3003+3105"
"3105",2017,263681,"0105+3003+3105"
"3105",2018,282882,"0105+3003+3105"
"3105",2019,303944,"0105+3003+3105"
"3105",2020,337698,"0105+3003+3105"
"3105",2021,384545,"0105+3003+3105"
"3105",2022,381622,"0105+3003+3105"
"3105",2023,421351,"0105+3003+3105"
"3105",2024,403634,"0105+3003+3105"
"3105",2025,398181,"0105+3003+3105"
"3107",2009,432062,"0106+3004+3107"
"3107",2010,427412,"0106+3004+3107"
"3107",2011,423884,"0106+3004+3107"
"3107",2012,395586,"0106+3004+3107"
"3107",2013,429909,"0106+3004+3107"
"3107",2014,391558,"0106+3004+3107"
"3107",2015,383649,"0106+3004+3107"
"3107",2016,406762,"0106+3004+3107"
