"år","kommunenr_2024","observert","predikert"
2012,"4018",409,446.549265690883
2012,"4020",462,426.581247817823
2012,"4022",139,163.884679629198
2012,"4024",106,102.446827226117
2012,"4026",340,359.595812561327
2012,"4028",126,136.924282652888
2012,"4030",66,72.1660760267444
2012,"4032",68,86.3635825357533
2012,"4034",163,169.709788552243
2012,"4036",277,220.885955140396
2012,"4201",359,368.623897350479
2012,"4202",849,804.057448131364
2012,"4203",1843,1756.14894159632
2012,"4204",3733,4026.46477572951
2012,"4205",1012,932.850842850649
2012,"4206",438,452.703298066021
2012,"4207",424,470.240065461604
2012,"4211",139,163.466947778589
2012,"4212",117,115.393160799036
2012,"4213",370,374.942854431677
2012,"4214",208,232.345334970858
2012,"4215",477,437.236885980763
2012,"4216",190,210.127758672837
2012,"4217",122,160.510976384088
2012,"4218",44,62.6379729314328
2012,"4219",183,178.433402264278
2012,"4220",90,79.8259276348219
2012,"4221",56,67.0028238033855
2012,"4222",31,27.2413666092749
2012,"4223",641,710.373505189867
2012,"4224",52,52.5848255095928
2012,"4225",377,363.60692363796
2012,"4226",71,81.0759272700391
2012,"4227",305,295.205740637697
2012,"4228",79,88.3477780863688
2012,"4601",8095,8107.07248328447
2012,"4602",713,742.233309544235
2012,"4611",144,162.687763405459
2012,"4612",158,174.730690711094
2012,"4613",448,449.134376601441
2012,"4614",585,605.485861382879
2012,"4615",107,126.513549372858
2012,"4616",173,183.990114520033
2012,"4617",548,578.62880821869
2012,"4618",591,651.166828911808
2012,"4619",44,38.9225732439141
2012,"4620",57,64.5476444367102
2012,"4621",706,715.04890760027
2012,"4622",450,462.509775542987
2012,"4623",82,101.601160409982
2012,"4624",751,865.74306032736
2012,"4625",183,225.212055205532
2012,"4626",1034,1062.32044910233
2012,"4627",728,766.63370195887
2012,"4628",236,236.024090124173
2012,"4629",9,12.4140075102805
2012,"4630",235,277.130473184146
2012,"4631",996,1013.92923963497
2012,"4632",49,65.1361270579736
2012,"4633",22,18.8451068541964
2012,"4634",82,87.2668382192442
2012,"4635",104,101.631109422081
2012,"4636",23,30.9307335050377
2012,"4637",53,71.8875593617662
2012,"4638",291,265.6494622631
2012,"4639",161,160.034046222687
2012,"4640",445,431.372811537893
2012,"4641",92,75.1598459763385
2012,"4642",107,103.776587686492
2012,"4643",342,307.314192726106
2012,"4644",293,313.925511326309
2012,"4645",213,200.428471513672
2012,"4646",166,177.274385760699
2012,"4647",815,735.215041182581
2012,"4648",234,225.404491852044
2012,"4649",331,343.215363210426
2012,"4650",338,357.397259083051
2012,"4651",319,338.505296461618
2012,"5001",5052,4747.62121301414
2012,"5006",1223,1148.38050965236
2012,"5007",914,860.09648247411
2012,"5014",165,179.351323420878
2012,"5020",66,65.3405047062575
2012,"5021",265,311.744487415891
2012,"5022",238,217.20937958692
2012,"5025",207,247.521210341513
2012,"5026",110,96.2824061826721
2012,"5027",371,371.293035174705
2012,"5028",617,546.814108519544
2012,"5029",205,203.509356332143
2012,"5031",390,376.078653890387
2012,"5032",243,222.66657142577
2012,"5033",51,42.8118851082303
2012,"5034",145,138.069605224464
2012,"5035",793,828.172102901531
2012,"5036",90,96.2858089219567
2012,"5037",767,783.339882139225
2012,"5038",525,635.960292728057
2012,"5041",160,157.417789044802
2012,"5042",125,106.640066634749
2012,"5043",25,25.4539645111497
2012,"5044",72,64.4583833642121
2012,"5045",168,168.099468761058
2012,"5046",100,84.3483717053694
2012,"5047",172,168.814407497717
2012,"5049",57,60.4794869820237
2012,"5052",36,37.7602257095082
2012,"5053",315,285.970197692284
2012,"5054",539,529.144883649164
2012,"5057",566,529.458392080543
2012,"5058",230,219.346704970964
2012,"5060",534,498.733564145906
2012,"5061",116,119.59509810827
2012,"5501",1946,1839.89623402037
2012,"5503",1108,1083.46017895228
2012,"5510",211,219.463643685639
2012,"5512",241,236.798022908085
2012,"5514",119,118.13330237527
2012,"5516",67,67.1090236162408
2012,"5518",46,54.7684987060676
2012,"5520",168,169.12632772402
2012,"5522",90,93.4442962584454
2012,"5524",325,306.599440359387
2012,"5526",121,118.818513484418
2012,"5528",88,77.3591702885715
2012,"5530",704,653.647240057354
2012,"5532",304,342.316471097198
2012,"5534",172,150.518748301655
2012,"5536",205,196.408035123731
2012,"5538",99,84.5812983519438
2012,"5540",141,130.994775626714
2012,"5542",177,168.640566280013
2012,"5544",244,213.522906523834
2012,"5546",92,87.1404531614524
2012,"5601",612,685.727114462148
2012,"5603",465,435.817679015789
2012,"5605",480,482.951244953243
2012,"5607",278,307.614282566646
2012,"5610",118,135.913486029021
2012,"5612",142,128.878837514973
2012,"5614",72,66.7179569570867
2012,"5616",43,45.7332809477038
2012,"5618",96,90.6719135398383
2012,"5620",140,148.62453540412
2012,"5622",302,234.966958998349
2012,"5624",143,135.162592891077
2012,"5626",56,49.4519300293209
2012,"5628",183,181.06850153803
2012,"5630",59,56.3803757393648
2012,"5632",79,80.2064379969783
2012,"5634",154,133.403068316496
2012,"5636",61,48.9153037755361
