"år","kommunenr_2024","observert","predikert"
2012,"3419",3.8,3.85312265751674
2012,"3420",3.6,4.43637883298752
2012,"3421",8.5,7.04133054101058
2012,"3422",7.8,6.88428971859699
2012,"3423",2,3.27152307916511
2012,"3424",5.5,3.86998952404538
2012,"3425",8.6,2.89685500935004
2012,"3426",5.5,3.92535061783604
2012,"3427",4.4,5.72783275727451
2012,"3428",2.2,2.31326258940971
2012,"3429",3,2.94818395471479
2012,"3430",6.8,4.55772466992029
2012,"3431",3.7,2.99637145158136
2012,"3432",3.7,3.54300444632568
2012,"3433",4.4,4.79999697592468
2012,"3434",2,2.15700931403609
2012,"3435",2.6,3.976876882274
2012,"3436",2.6,3.2771185964431
2012,"3437",5.9,4.95652717170759
