"kommunenr_2024","år","y5_predikert","y5_nedre","y5_ovre","n_bootstrap_ok"
"1134",2037,48.0592827284708,43.0206962867131,50.9204979710627,60
"1134",2038,48.7441836057733,43.4126233608989,51.834900184001,60
"1134",2039,49.4505963797058,43.8167806426247,52.7778487384078,60
"1134",2040,50.0473308571176,44.1511818544546,53.5817746804708,60
"1134",2041,50.4380903914967,44.3650436235809,54.1133424766323,60
"1134",2042,51.356772243268,44.8861610355438,55.34928258975,60
"1134",2043,51.346915218286,44.8679777034397,55.3470551266715,60
"1134",2044,51.9712536107743,45.2090467090459,56.2002241658937,60
"1134",2045,52.1966414003004,45.3251881709621,56.514770660813,60
"1134",2046,52.9729727154918,45.7502826268752,57.5774204720223,60
"1134",2047,53.0602253207627,45.7784639556826,57.7145710954254,60
"1134",2048,53.2502282866313,45.8647785344119,57.9910260272163,60
"1134",2049,53.5139273683808,45.9925199617038,58.3678697146866,60
"1134",2050,53.6777612383207,46.0635129227524,58.6097590960791,60
"1135",2026,34.1821397046974,34.1064271307502,34.2405458715791,60
"1135",2027,34.3416274119855,34.1920195419181,34.4563004216457,60
"1135",2028,34.5607713394227,34.307197078821,34.7545398668291,60
"1135",2029,34.8951082175061,34.4857211188374,35.2081172249648,60
"1135",2030,35.2486953255669,34.6691919097901,35.666829560196,60
"1135",2031,35.5087951129498,34.790690761816,36.017107818843,60
"1135",2032,36.1282221565439,35.1226669715003,36.8312050344501,60
"1135",2033,36.7646906787557,35.4559270195508,37.6848680351163,60
"1135",2034,37.472591061104,35.8293906318911,38.6338476035446,60
"1135",2035,38.3369487884194,36.2880817183744,39.7932184566084,60
"1135",2036,39.2115041069156,36.7496860260472,40.9695102680608,60
